mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_0_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,tempo,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,filepath,label,label_id,genre
-221.83113,110.83949,18.616821,30.920137,3.295923,22.587362,-20.416351,12.118736,-26.350498,-4.367485,-26.413198,-13.0451,-12.654766,50.119884,24.21455,13.784725,13.439665,14.88303,10.032215,17.846128,10.704248,10.423561,10.114692,11.338236,10.3709955,12.096415,0.13407156,0.28721797,0.44904152,0.3309781,0.15556236,0.10287249,0.19881536,0.28719687,0.2490995,0.41848803,0.24736334,0.18295357,0.19025265,0.28707975,0.39932665,0.32004544,0.22384904,0.1764405,0.3013898,0.38155392,0.2551879,0.38446906,0.24771036,0.30174172,1331.0365912698594,593.5347514951941,2900.174129710478,1926.053370980482,0.04296723829334365,0.033113697129623997,151.99908088235293,1973.6486462859361,484.230747865474,0.1515323,0.05651747,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00031.wav,blues,0,blues
-207.58151,123.99715,8.939115,35.870758,2.9199703,21.518787,-8.555368,23.355938,-10.101037,11.906445,-5.5581226,5.3759418,-2.2378328,88.151985,23.667763,23.931154,16.274376,16.73462,12.508815,14.176376,11.931994,12.893105,10.215605,10.25786,9.813216,8.0561075,0.45962265,0.34987718,0.32096848,0.21158579,0.20090811,0.33100522,0.39764687,0.5606766,0.38437906,0.25547394,0.2849589,0.3342382,0.37744123,0.29691663,0.308389,0.22881292,0.20903191,0.31096008,0.2824696,0.36677268,0.2953209,0.23321548,0.27905735,0.26922676,1529.8713140945188,613.1978884116917,3548.9868730952494,1725.3383493061522,0.056044256724071206,0.03805920843998772,67.99958881578948,2038.6121427572907,462.4822959687798,0.095891684,0.04872404,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00001.wav,blues,0,blues
-155.51651,125.655754,1.5753217,45.82987,0.9089945,25.391241,-10.813493,15.574149,-11.929207,1.271778,-6.6615033,-0.7791248,-7.7492247,55.452126,28.322247,22.21994,18.818684,16.19179,12.555946,15.502988,11.410939,12.71701,10.446717,10.342662,10.575723,8.61466,0.3044617,0.4117103,0.3028465,0.3249028,0.31316823,0.36252758,0.34671536,0.28646243,0.39791784,0.3940962,0.33710337,0.25899148,0.27404344,0.3683222,0.2626733,0.30251756,0.2758767,0.31888008,0.33566415,0.25100487,0.3349631,0.33244544,0.31461015,0.25475326,1441.9992540972155,622.3532848914263,3083.26468925358,1482.085456508031,0.050889337025928794,0.033992035759115746,172.265625,1870.2391907800102,383.260630874434,0.15801172,0.05213325,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00087.wav,blues,0,blues
-159.56772,69.78482,-4.3918796,76.851135,3.9159086,45.167534,-4.867353,32.200516,-9.796341,7.812512,-21.826967,9.68244,-2.591589,49.402905,15.499964,22.704235,10.563347,10.905474,6.404392,7.6270676,6.7155423,8.270694,8.185381,8.5084715,6.3728476,8.91886,0.45202062,0.48421344,0.3460901,0.2488407,0.31260228,0.36538517,0.42622983,0.36145985,0.329645,0.3440003,0.3950585,0.4666785,0.31818983,0.338029,0.25500125,0.2132906,0.26489824,0.29013753,0.3248559,0.30464727,0.28610745,0.27794328,0.31729987,0.34365737,2302.0756478879343,452.7272665689078,5188.535292303599,749.9595597932391,0.09786448759191177,0.04272208046263614,89.10290948275862,2367.7204426147664,217.4296664916488,0.11095126,0.022970853,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00042.wav,blues,0,blues
-52.701164,74.455414,-18.715458,56.307217,-3.9593265,31.987156,-16.45779,22.41769,-12.262029,27.228352,-9.233885,7.8071027,-10.567175,36.66622,14.907642,14.807901,10.623829,11.321793,10.068303,11.785488,8.951864,8.1551075,8.110143,9.128318,7.192313,7.691458,0.32584456,0.26377282,0.38028714,0.3083717,0.31682402,0.5364334,0.32602274,0.39766026,0.27765173,0.42786065,0.47710013,0.34922057,0.2597283,0.2209749,0.33186233,0.29726502,0.267544,0.33142152,0.19458976,0.32109055,0.18539247,0.2948589,0.37097248,0.2920256,2645.5300364910313,431.72351197604445,5611.974398491921,761.5883041826203,0.1364685625483746,0.051619364647671674,117.45383522727273,2426.0057919712367,225.33633167892452,0.2189702,0.068146445,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00076.wav,blues,0,blues
-332.30798,128.08076,28.825216,41.83606,31.234665,23.35822,5.7872233,8.996202,-3.8611279,3.739,-0.8690583,-0.4369307,1.4746559,85.37591,31.0805,34.43957,17.433765,15.133576,12.641896,13.675535,12.189833,13.559095,9.787619,9.528159,9.091467,9.604796,0.35883495,0.30686086,0.26538432,0.29485026,0.39960486,0.44876567,0.5514617,0.45839915,0.39537427,0.3936889,0.39706138,0.42249537,0.30962437,0.28983513,0.24908654,0.26144677,0.35665682,0.32207343,0.3237298,0.30940405,0.31004733,0.3363019,0.28339994,0.32590824,918.3602069536549,723.3183974582859,1601.531982421875,1512.6972956557938,0.03231802075270898,0.040018074399715234,83.35433467741936,1436.6652243994815,438.53516467127577,0.06304374,0.039157264,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00092.wav,blues,0,blues
-233.79489,120.66705,-3.1675608,39.53927,3.8588552,18.839672,-3.6889172,4.431845,-14.975374,17.571033,1.8447447,2.538607,-1.2386856,70.44123,23.711533,34.757095,19.91084,16.844215,12.497924,10.01887,10.562872,10.074906,10.108127,10.42193,8.149384,8.067007,0.23256345,0.1688748,0.14962575,0.27871922,0.40747797,0.24971187,0.27227315,0.35508335,0.52867246,0.5375006,0.26503965,0.25401476,0.28455824,0.22183676,0.19812651,0.27394664,0.35398495,0.25878808,0.29076278,0.31070083,0.3498287,0.38988936,0.23110563,0.29080042,1455.0424713768246,390.3891133086723,3009.9651324859715,1005.4885183924602,0.061350725014512386,0.03767737157691678,198.76802884615384,1825.9090251785303,341.82760454565937,0.08141902,0.051397182,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00016.wav,blues,0,blues
-83.00168,107.06744,-25.32368,57.122074,0.08129869,34.708904,-11.047215,20.53328,-11.220151,14.839782,-10.229966,12.542858,-9.772627,50.086,17.731565,18.459555,14.294721,11.751493,8.546209,10.087645,7.2216797,7.803848,7.6935725,6.6168017,7.102965,6.7176075,0.42411515,0.31023788,0.38499475,0.42739132,0.45153147,0.36444554,0.4061641,0.3024281,0.32740858,0.3938196,0.44180685,0.57656395,0.25318518,0.22961926,0.3048118,0.28368258,0.3364673,0.25622484,0.31636164,0.23936528,0.2792906,0.30691716,0.2960442,0.35808158,1945.6207939267476,383.88741999010324,4175.766416378435,898.2229020662336,0.08580598152089783,0.034928695269452505,135.99917763157896,2082.1764771287803,270.8671384222188,0.18233933,0.06304518,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00050.wav,blues,0,blues
-252.51877,104.93699,15.316828,42.673477,6.7626176,21.623579,-1.3132769,5.6919327,-16.619516,12.161627,-1.9679497,1.9697651,-0.88895833,53.61874,24.581556,25.72705,12.750804,9.637907,10.824914,8.57424,10.023236,11.194995,11.117656,7.221668,8.042828,6.976862,0.2109819,0.16093785,0.1887495,0.20268127,0.21735209,0.28019822,0.32945487,0.25060403,0.33041683,0.37706187,0.29860237,0.39391088,0.24054669,0.23264048,0.26888904,0.26559967,0.28115717,0.32611468,0.35065505,0.2759611,0.31407,0.36637595,0.26485327,0.40675005,1537.56091926741,439.6508001183022,3495.4621967516446,1352.6626778846232,0.056131935710139316,0.041510898956046816,83.35433467741936,2054.224165444145,381.49604145575444,0.07964064,0.054376032,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00018.wav,blues,0,blues
-145.42918,102.859566,-12.54213,56.96205,2.2472627,26.607046,-4.2670345,17.337631,-7.9970355,15.232127,-6.937478,7.4603834,-10.468326,68.02569,23.049591,18.82324,16.705215,16.146055,13.806886,13.823071,10.403022,8.964413,9.082201,6.943203,10.203325,7.057501,0.3006837,0.26945305,0.3997366,0.40748322,0.5191968,0.42089757,0.4363142,0.42180517,0.3778805,0.3905271,0.3454263,0.41914067,0.2452101,0.21609433,0.30191314,0.25435302,0.35148537,0.29223683,0.29389545,0.32309902,0.28574428,0.33508965,0.26136708,0.3312613,1810.9603368829585,589.2471333098252,3927.2429191660217,1231.3315034909467,0.07547951335139319,0.041213635699253966,161.4990234375,2052.0430152756694,346.1431961649658,0.13766219,0.057110447,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00056.wav,blues,0,blues
-95.46325,101.38038,-20.697004,48.66807,-30.27181,20.812763,-18.313585,14.14687,-12.79889,13.44428,-14.0782,7.732656,-19.232273,30.587957,19.127058,18.622171,13.278991,11.826027,9.246248,15.521367,7.890979,8.929351,7.519399,10.285284,8.544687,7.694887,0.2848427,0.23302844,0.3383879,0.2749188,0.41894057,0.33385494,0.31326866,0.6014236,0.38233575,0.3138185,0.2794166,0.2810163,0.28402448,0.21492366,0.3133548,0.2080753,0.35496885,0.27565616,0.22385783,0.36169943,0.26236773,0.27072743,0.25842595,0.2688095,2258.530501284298,468.1428150990846,4755.35457835478,831.3704934981387,0.11276500217685759,0.04127225714341651,161.4990234375,2175.8838042087823,236.25407943221225,0.12903935,0.023658618,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00067.wav,blues,0,blues
-206.28116,126.62033,10.590663,43.21572,12.4949,19.41366,0.3519681,12.730944,-4.5792894,4.0580115,-4.4092126,3.663423,-1.4560473,82.48454,33.2831,27.636923,15.045786,15.180598,16.074598,11.680647,8.76175,8.6042385,7.7547827,9.720792,7.6913214,8.620253,0.3519871,0.40087703,0.33802366,0.2905104,0.3755975,0.3406348,0.36057207,0.39019218,0.4365534,0.49172908,0.37645927,0.36744797,0.33220446,0.31975734,0.27899176,0.26344103,0.33067778,0.32377335,0.29442278,0.30495748,0.28113538,0.36552292,0.2806238,0.2774546,1239.687998670662,726.0330036195414,2519.0431010243324,1681.0021073537857,0.05090785543246904,0.05006302719109203,103.359375,1659.9856287006803,482.548347505614,0.14092092,0.07328608,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00094.wav,blues,0,blues
-288.8077,105.89604,18.777039,23.710392,5.7118816,25.549088,-13.47376,12.428972,-11.942034,1.5714257,-15.63591,-6.6506157,-11.713253,72.8932,28.811167,20.835323,18.487328,19.508598,12.826236,15.1079,11.214014,13.991225,11.506952,11.23659,9.026455,10.104417,0.35371417,0.21901569,0.19678904,0.18292837,0.22371411,0.29618075,0.31177628,0.43531695,0.2774196,0.24801818,0.2964009,0.27394462,0.38478917,0.22066976,0.26154673,0.28421736,0.28371423,0.34378895,0.2942706,0.40213543,0.2598081,0.30541918,0.3141821,0.24713744,1309.6646971460584,869.8875194588815,2765.658276442773,2165.6504450058424,0.03939318583107585,0.05621806192176271,143.5546875,1883.0626115012408,533.284866178195,0.101156905,0.062732466,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00032.wav,blues,0,blues
-274.31186,130.41371,-6.3928003,70.405014,13.269141,9.461283,7.7256403,-1.2474908,-0.57758844,-2.3025885,3.7831476,0.08482337,-0.93943614,76.93624,22.375294,36.63964,17.646696,15.1845045,12.469622,11.023466,12.256719,9.70369,8.300184,8.762743,8.577574,11.257425,0.3060674,0.23341651,0.23148823,0.17517251,0.20543848,0.23799178,0.11788571,0.08235784,0.12760812,0.2973147,0.60895485,0.53360045,0.2991325,0.2772284,0.30286667,0.25019234,0.28323618,0.30616105,0.16186368,0.15292366,0.18436223,0.26088247,0.37186494,0.3657077,1120.3909802285903,420.0105191253382,2325.127606938129,1067.2899656487189,0.047297899937113,0.03285126675852585,103.359375,1447.85262505518,231.99485767926348,0.08696161,0.05012074,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00024.wav,blues,0,blues
-301.70715,111.53472,21.896408,16.14818,8.19624,22.085073,-8.614954,1.4815574,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096,71.19024,24.37523,17.374683,15.562968,16.855888,11.763415,16.760614,11.000077,10.639835,10.656773,10.321919,9.448168,8.853007,0.33049223,0.22631808,0.18006524,0.16500482,0.28336158,0.48211768,0.24665105,0.14493403,0.17802916,0.28716663,0.28442958,0.25572893,0.3665546,0.26131368,0.27023444,0.22568108,0.26293096,0.41634375,0.2332956,0.24259846,0.23911388,0.35588396,0.357971,0.28081024,1151.3780299215705,717.6547947372459,2312.5276831281444,1980.6383071910088,0.03533878857875387,0.03076238592057611,117.45383522727273,1709.3165900923666,574.7560000988761,0.08583747,0.05129097,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00039.wav,blues,0,blues
-89.391495,93.78779,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869496,14.611718,-14.970264,10.589299,-18.023413,26.365196,13.877611,11.565832,9.965017,8.034672,6.4575763,6.8561482,6.7869925,7.241164,7.1788096,7.759084,5.9476805,5.8660297,0.48343652,0.24265382,0.25104445,0.23521726,0.3149,0.61323136,0.25641727,0.26311597,0.24248484,0.34634528,0.19143592,0.22271124,0.35796604,0.18055095,0.24500431,0.24884692,0.17899375,0.4040114,0.17631681,0.27610794,0.22855967,0.30418044,0.19415352,0.1585741,2429.3359591758494,312.5634625855417,5065.152705047891,481.85747263527605,0.13468663832720587,0.03778011820899467,73.828125,2286.6949825737365,158.2755187747334,0.12049466,0.018094737,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00071.wav,blues,0,blues
-171.8102,120.280624,15.327536,21.090452,-5.4192986,24.189468,-24.138222,18.551985,-22.348906,1.3031794,-20.763931,-4.9888506,-17.118929,44.066055,26.339233,16.410706,12.1079235,13.230188,10.922334,12.067552,10.033207,11.810193,10.757241,8.2519865,9.02465,9.299758,0.19509722,0.17154746,0.25225744,0.2959511,0.3386577,0.378855,0.29348505,0.2932329,0.2847712,0.35736337,0.3982796,0.19950084,0.2793529,0.21563344,0.31706142,0.3136543,0.3122106,0.365194,0.26732475,0.32611725,0.2871539,0.32288614,0.3687217,0.21154478,1507.1047288496127,643.6135421108559,3405.4127412683824,2045.7335105485793,0.045430186363196595,0.0239646253594904,129.19921875,2096.717628469328,497.0455797589229,0.17330876,0.057787284,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00035.wav,blues,0,blues
-179.42007,136.4421,-26.644339,39.97959,5.3018146,10.921237,-20.555347,8.507477,-11.35436,-3.4690983,-8.414114,-6.956977,-3.5483484,81.08917,38.470413,24.310026,18.79253,25.503872,11.677463,12.794587,12.307668,13.115826,13.357224,12.151825,9.153007,9.660816,0.25941798,0.26425827,0.32542002,0.21780159,0.21512048,0.2952168,0.19004409,0.1808651,0.2643502,0.39014107,0.6485513,0.4365872,0.2500144,0.29886904,0.3064861,0.26724982,0.2556634,0.28941742,0.21454506,0.23968148,0.28059137,0.26955867,0.35088304,0.27776238,1451.8494584581754,670.7739279240661,2955.7654602239745,1276.9357186257082,0.06143500266060371,0.043011742599829005,92.28515625,1577.5518583197493,410.19294981090553,0.13174523,0.07439894,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00007.wav,blues,0,blues
-144.99365,95.742805,-21.61032,49.62971,-29.898346,29.358595,-18.849941,17.890139,-9.674273,5.5135674,-9.5545635,6.3690124,-21.091816,42.683697,26.677668,20.495413,13.649543,16.374376,12.086357,15.779714,9.581666,10.388695,8.794596,8.613421,10.402982,8.889981,0.44032973,0.29651558,0.29633343,0.2783535,0.2617172,0.44035372,0.27770168,0.34898996,0.35150164,0.24913767,0.24539751,0.25549793,0.35484883,0.26162222,0.29245463,0.26405874,0.24671108,0.38671663,0.25168958,0.33758616,0.33249158,0.272494,0.29348755,0.22579457,2279.808618295741,649.9564353800653,4732.271384602361,883.8977883955886,0.11714895148026316,0.061511483579146375,112.34714673913044,2119.6717332041376,189.7706966333819,0.10619286,0.029403226,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00062.wav,blues,0,blues
-58.0011,109.01412,-36.218388,64.04036,1.4301568,26.315119,-17.482681,20.431019,-9.543071,18.177134,-6.057144,13.878273,-11.2975645,41.790462,21.27297,17.445034,12.273864,13.40582,9.352259,12.2768545,7.7694035,7.6444077,7.9606586,7.8374734,7.9798007,6.5353885,0.36941317,0.47348797,0.54716045,0.4800197,0.5049679,0.38620505,0.40740967,0.42260233,0.4990711,0.5493309,0.42888644,0.3659526,0.25495517,0.26774085,0.31166396,0.2564345,0.31157628,0.25104067,0.29040882,0.2601634,0.28469506,0.30926,0.24222842,0.24379717,2030.3725287964605,470.0548380540584,4062.6921001233554,920.8232293326361,0.10338599615421827,0.04376583803985729,89.10290948275862,1987.0908589175308,271.99261061669176,0.20081738,0.05973566,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00054.wav,blues,0,blues
-346.88687,139.24796,24.084862,22.264013,18.64784,11.657903,9.017679,6.977828,-2.0233011,5.420398,1.6508169,-2.3530061,3.193639,73.27458,32.4722,30.227383,17.640713,15.183269,16.558495,12.7827425,8.978187,10.221085,8.536064,10.436589,8.286212,7.62292,0.39008325,0.28115994,0.22107571,0.22271074,0.24884462,0.25403655,0.2706545,0.39029437,0.4493392,0.5359523,0.4685459,0.45161957,0.3525984,0.25613704,0.22886899,0.27306256,0.29703924,0.306664,0.25001112,0.33975935,0.3116794,0.37017432,0.31210226,0.29541197,798.568445037982,445.75239640469357,1455.816196878628,1035.2206174365929,0.025639678671633127,0.020118611046150658,107.666015625,1284.9474803692003,361.8582898043787,0.052771624,0.042149816,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00089.wav,blues,0,blues
-206.96808,117.792984,23.23588,28.297827,-1.1239153,18.862036,-21.949682,17.849985,-25.585644,2.1299253,-17.794416,-8.015903,-17.607277,44.998665,27.640547,16.772326,16.167501,13.96435,12.688659,14.560502,11.72113,14.150613,10.150413,8.543368,7.771043,8.536092,0.24510252,0.1638222,0.19979613,0.27149552,0.29217273,0.467108,0.375355,0.386389,0.22237642,0.16280453,0.20548445,0.1656464,0.33321646,0.21875547,0.28110468,0.30095515,0.25594682,0.39097807,0.27200043,0.38796952,0.2325583,0.22513187,0.30989954,0.22648743,1378.96577648813,742.5598956925824,3015.0567683642125,2139.362055292999,0.03937580120452786,0.030759514337925453,151.99908088235293,2003.5852163311854,519.3949949380155,0.17003015,0.056516208,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00030.wav,blues,0,blues
-177.48735,115.33375,9.963014,54.05621,7.6156197,28.31573,-9.070212,20.05844,-15.045549,6.2224917,-5.688931,1.3798958,-5.843507,67.07094,37.215866,26.121534,17.910526,18.185303,13.456534,13.473355,10.587956,12.274004,10.365341,10.455508,11.614005,9.204333,0.3438481,0.3151598,0.3166596,0.33829775,0.4394193,0.42228732,0.4201423,0.3884719,0.36083087,0.3831137,0.38362214,0.42283422,0.29655856,0.2683848,0.28187904,0.2919313,0.35075685,0.31359324,0.30166012,0.31170368,0.28728396,0.33482873,0.29612806,0.32585353,1613.4333911575964,883.9160266156665,3470.72901297649,1899.939300528872,0.058235853449109906,0.051831560614346975,143.5546875,1972.2597417173224,494.7803074205373,0.13184188,0.04624496,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00090.wav,blues,0,blues
-148.6477,145.73776,-9.363346,48.451443,10.54387,18.014605,-2.6345782,16.958082,-11.506824,8.731704,-8.173254,3.2235358,-0.67975885,64.46083,37.00065,15.679683,12.652112,14.846222,12.77534,12.2240715,8.754294,9.627562,12.553566,8.131362,10.160662,8.357707,0.4811067,0.44949365,0.42067495,0.3083448,0.2998241,0.28387734,0.35210577,0.39566973,0.3666204,0.3608941,0.35039935,0.43439955,0.3237995,0.314952,0.32931438,0.25978923,0.28078327,0.27484557,0.29508442,0.31731245,0.2878214,0.3181569,0.28858522,0.30791607,1236.606352338598,650.358980664079,2604.350918512964,1577.3285117298888,0.04462595842202012,0.02762114643140287,117.45383522727273,1602.3014812209672,543.733615828091,0.19820397,0.05434358,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00097.wav,blues,0,blues
-95.45586,105.22937,-26.962673,60.836983,-4.847295,21.54521,-13.523774,12.135234,-20.232872,12.151344,-5.229753,10.264026,-9.45371,56.730705,24.767412,19.399773,10.807546,12.35181,12.959323,10.89971,10.16805,9.508672,9.26716,8.556035,7.878365,8.147224,0.34883457,0.46315828,0.41224486,0.48273906,0.3061273,0.28170228,0.37204316,0.30498123,0.33809182,0.2930503,0.2866458,0.3904013,0.2596421,0.34976354,0.27600586,0.33779135,0.24789192,0.240742,0.31842723,0.24846186,0.29680976,0.26362523,0.24470532,0.34545895,2068.327653288622,532.532478266014,4231.51607926785,1063.8712928617733,0.10437162889415634,0.04393353270571209,107.666015625,2033.7527183133286,341.1786345101176,0.16195586,0.06921854,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00058.wav,blues,0,blues
-92.76854,115.340775,-35.060043,57.853596,1.8453199,26.61206,-14.544862,22.132044,-8.207085,11.007707,-5.644094,7.2728615,-10.202147,55.972378,22.854706,20.218718,18.190096,17.37288,12.355355,12.20724,10.488264,8.489208,10.186833,8.931248,8.384762,7.5254083,0.41189948,0.36027285,0.40026233,0.4300283,0.48665494,0.4606786,0.511973,0.3828598,0.35020998,0.3751789,0.40800425,0.5138371,0.2693744,0.24617618,0.28188637,0.27684262,0.32108155,0.2641244,0.3308348,0.2562109,0.27540097,0.28038788,0.27981293,0.34112018,1886.705706255258,503.4915001350589,3828.0685188600523,1117.112217395679,0.08992387045278638,0.03919053771719102,92.28515625,1913.2319286636473,351.4699742758244,0.17587894,0.05973548,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00057.wav,blues,0,blues
-190.17502,130.29242,-36.348473,33.02909,11.085681,-0.5963725,-20.882357,0.27711594,-6.5008707,-5.515623,-7.8452888,-3.1235993,-6.595716,98.21622,43.98217,36.161358,21.916225,32.917904,16.739882,12.316179,10.143775,11.45195,12.389086,9.358328,8.014027,8.897414,0.42547852,0.2233068,0.13130385,0.15264681,0.24185747,0.49107304,0.24560349,0.16917838,0.28823328,0.46142796,0.35944885,0.30730888,0.3658969,0.24735777,0.18757597,0.21862158,0.21688436,0.38536504,0.24426968,0.19363724,0.2962565,0.35306236,0.33306643,0.27067363,1459.0353761872718,661.9048512246569,2795.67476160386,1273.8488337810736,0.07302790308146284,0.0436989109483751,71.77734375,1388.7255154687855,430.26969821432976,0.1416879,0.09371678,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00006.wav,blues,0,blues
-29.400257,108.69148,-25.5899,38.440144,-18.353867,21.7857,-25.172712,22.406965,-17.606058,14.675623,-12.086358,5.462191,-7.7060304,37.50991,15.953454,16.37677,12.440252,14.275131,9.867496,9.999336,7.927822,9.162543,9.432766,7.8413553,8.008778,8.015225,0.30444956,0.38123742,0.3619937,0.30514216,0.47864115,0.27242324,0.29799294,0.3014773,0.27356926,0.48862806,0.2892389,0.3118431,0.2757008,0.31633434,0.30118895,0.25422546,0.3524244,0.2170942,0.3021768,0.28992864,0.20793992,0.35613525,0.22785892,0.27879563,2141.332015271235,356.9618493946431,4627.63035068571,986.1523116868941,0.10515129160216719,0.02537447029121749,123.046875,2167.7740825306,273.1311577542275,0.25125322,0.061178267,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00082.wav,blues,0,blues
-109.53234,86.9265,-8.624988,64.4895,-6.3060327,43.64582,-8.293101,28.546427,-14.08159,8.136633,-21.490425,11.086615,-5.094467,28.748566,15.097681,16.685371,9.073115,7.424357,6.2325554,7.187097,7.4103127,8.81322,9.24645,8.340617,9.750324,9.564591,0.31801403,0.4359695,0.43366367,0.4646152,0.31475466,0.26139688,0.32799363,0.35045734,0.48082486,0.4686766,0.49815157,0.32740244,0.23810694,0.3146862,0.27108094,0.34108365,0.23274408,0.19664776,0.28483418,0.25501227,0.35002044,0.29124758,0.34476545,0.22857551,2279.265543032408,413.45338890269977,5198.476898854731,755.0914133861111,0.09257049088138544,0.030007162506780354,135.99917763157896,2375.0847954510327,230.2195306822209,0.136178,0.021601217,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00044.wav,blues,0,blues
-182.66501,90.68653,14.118146,67.55459,2.6876106,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887,47.64554,21.24724,16.351315,13.175603,10.841653,8.112804,12.129936,8.499423,7.736543,7.6656685,6.6674166,6.515848,7.040258,0.2961908,0.41959468,0.4235668,0.48048714,0.3638699,0.2651814,0.34930396,0.401485,0.5097166,0.45436838,0.3903117,0.3008445,0.264209,0.3375646,0.28433466,0.34579647,0.2726084,0.22223993,0.28706464,0.2800548,0.349821,0.31262743,0.33703077,0.27551088,1912.443629773089,575.8147340739963,4776.687782689145,1135.2819127349276,0.05842595056114551,0.030114251431500618,123.046875,2361.3904727614045,304.2829513031295,0.1025371,0.030762052,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00046.wav,blues,0,blues
-121.42954,96.12303,-19.616804,48.020565,-38.80819,24.758066,-32.945824,8.104195,-17.81152,6.1132855,-19.998335,6.7939243,-19.340662,34.363224,20.879114,16.482618,11.434186,14.125262,10.168197,11.49897,10.06319,8.302625,8.609018,6.5518837,8.016491,9.341377,0.2925962,0.19067232,0.34227175,0.24157658,0.36495325,0.39834794,0.2830319,0.43520594,0.22767918,0.21458964,0.25218087,0.26069006,0.32157752,0.18960741,0.32844147,0.20081288,0.34374163,0.36118034,0.24686599,0.36597335,0.19844016,0.2578725,0.29179633,0.23217668,2370.9632922676196,486.60006378282503,5004.08640764077,696.192153206146,0.12514096664570434,0.05004558396192482,78.30255681818181,2209.514583707105,207.22464050245233,0.11654019,0.031051956,/home/alepot55/Desktop/projects/naml_project/data/gtzan/genres/blues/blues.00069.wav,blues,0,blues
